question_by_qid,q_str,q_str_open_ended,x_name,x_value,y_name,y_value,answer,comparison,max_comparisons,prop_id,suffix,uuid,topic
8750c3b230fcffb682eb98342194d91f5de6c4c7240b9e4fcd78662e0067c710,"about US zip codes:

Is 06067, CT more densely populated than 01826, MA?","Which place is less densely populated: 06067, CT or 01826, MA?","06067, CT",600.8,"01826, MA",600.3,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
8aca9f41016624e6b4226b4c7495bb488db91e5a1f3524318a74fa5652415110,"about US zip codes:

Is 93445, CA more densely populated than 14094, NY?","Which place is less densely populated: 93445, CA or 14094, NY?","93445, CA",160.2,"14094, NY",160.0,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
90c248fd77d3be057b02d5171808bdf1eca3e8f4a389a8821d18a7239f35ad17,"about US zip codes:

Is 48167, MI more densely populated than 28278, NC?","Which place is less densely populated: 48167, MI or 28278, NC?","48167, MI",459.9,"28278, NC",459.3,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
962d3bb69afc3868cb293de5e5bae6b88c077a5d03d12979408bb28e5e964527,"about US zip codes:

Is 29152, SC more densely populated than 36830, AL?","Which place is less densely populated: 29152, SC or 36830, AL?","29152, SC",170.3,"36830, AL",170.2,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
96981c481c1426c241bc9d48e541f048d33b3bd45564e6ce608531e1a4807b67,"about US zip codes:

Is 95404, CA more densely populated than 95655, CA?","Which place is less densely populated: 95404, CA or 95655, CA?","95404, CA",194.8,"95655, CA",194.7,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
96fb2b8d050e909eb802f4757aeddd83b8d8a1842c24b536ba2c607694241504,"about US zip codes:

Is 95961, CA more densely populated than 80007, CO?","Which place is less densely populated: 95961, CA or 80007, CO?","95961, CA",264.4,"80007, CO",264.3,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
978b92bc9eb18d3a35ec5a9c86f2f1f41246d96bba9e1c5041e13780ae5981b4,"about US zip codes:

Is 19023, PA more densely populated than 90066, CA?","Which place is less densely populated: 19023, PA or 90066, CA?","19023, PA",4410.1,"90066, CA",4409.4,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
97a54058276239b06693c6f5dbe2d0ada2f2caa2118810660c9ff0d2a9d5d656,"about US zip codes:

Is 79412, TX more densely populated than 48082, MI?","Which place is less densely populated: 79412, TX or 48082, MI?","79412, TX",1890.6,"48082, MI",1890.5,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
994afd292bd09c1395db5e7a87a5be1cc4a255e467ed70986642ddfdea3a748f,"about US zip codes:

Is 17602, PA more densely populated than 08054, NJ?","Which place is less densely populated: 17602, PA or 08054, NJ?","17602, PA",790.5,"08054, NJ",790.4,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
9b049b60c7396b55eaa31c996d538cf070c5ac571629b65b241a6915a636c45f,"about US zip codes:

Is 84341, UT more densely populated than 32258, FL?","Which place is less densely populated: 84341, UT or 32258, FL?","84341, UT",888.6,"32258, FL",888.5,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
9c80b5e065a7c952e11ed482c138e3f69c455c99033bad7d07955ebf0bacc4f4,"about US zip codes:

Is 11355, NY more densely populated than 11214, NY?","Which place is less densely populated: 11355, NY or 11214, NY?","11355, NY",18200.0,"11214, NY",18188.9,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
9dc84b7b3b224b2ae700b9de4f2ea8dd5a7923c076b9e8f0b837289bcaeb6dde,"about US zip codes:

Is 33181, FL more densely populated than 91977, CA?","Which place is less densely populated: 33181, FL or 91977, CA?","33181, FL",2559.3,"91977, CA",2558.6,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
9f4b8e54f5bc651ad1235af2241eba05c9db9de81888def3cfe7c78c2fe0ca9b,"about US zip codes:

Is 98023, WA more densely populated than 98198, WA?","Which place is less densely populated: 98023, WA or 98198, WA?","98023, WA",1948.8,"98198, WA",1945.2,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
a1c352d90207978fddfe39074aea7bef972f7e25b7db34d4a40bde81db5e69a0,"about US zip codes:

Is 37909, TN more densely populated than 84043, UT?","Which place is less densely populated: 37909, TN or 84043, UT?","37909, TN",919.3,"84043, UT",918.8,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
a24f497d2fad69f78ebfefd722ae4c57225d4f5a5d2c0515bb729699513b36dc,"about US zip codes:

Is 45223, OH more densely populated than 52245, IA?","Which place is less densely populated: 45223, OH or 52245, IA?","45223, OH",1020.0,"52245, IA",1019.9,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
a9a3f67eeb17005caf8fb5a228b8e924dc4cc88e841d49edde42ff1dd5a3a219,"about US zip codes:

Is 92145, CA more densely populated than 17901, PA?","Which place is less densely populated: 92145, CA or 17901, PA?","92145, CA",110.4,"17901, PA",110.3,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
af4936738d8069f216e5a7e906e97e588762d8089ccb737d4a105be1400bd6da,"about US zip codes:

Is 03246, NH more densely populated than 64129, MO?","Which place is less densely populated: 03246, NH or 64129, MO?","03246, NH",327.4,"64129, MO",327.3,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
b08af3e8c07f5021c900ba55f26ddfebfc661a21396357677763b058ae98c471,"about US zip codes:

Is 79104, TX more densely populated than 83703, ID?","Which place is less densely populated: 79104, TX or 83703, ID?","79104, TX",852.8,"83703, ID",852.7,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
b775ce19bcb8192f5b6235d210faa580461ab5ecaee8e18dab310d73ca71c880,"about US zip codes:

Is 11023, NY more densely populated than 60505, IL?","Which place is less densely populated: 11023, NY or 60505, IL?","11023, NY",2351.3,"60505, IL",2349.2,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
bba063a35ea241ec74942bfe592904677fcdef5c3239805312c4a20da655ef26,"about US zip codes:

Is 30030, GA more densely populated than 07032, NJ?","Which place is less densely populated: 30030, GA or 07032, NJ?","30030, GA",1826.1,"07032, NJ",1824.3,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
bc5b0554ddf1f324c2cf3d6f750a804aa79332bec3b2acf9e161c28065b07d76,"about US zip codes:

Is 66220, KS more densely populated than 48507, MI?","Which place is less densely populated: 66220, KS or 48507, MI?","66220, KS",504.9,"48507, MI",504.6,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
c064dc99951f8a5200c7915cd52e8b14852da80756cf73927f69625e615f4f40,"about US zip codes:

Is 23508, VA more densely populated than 19043, PA?","Which place is less densely populated: 23508, VA or 19043, PA?","23508, VA",2448.3,"19043, PA",2448.1,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
c251b6cf70010a05ef09e2093ebd346dfeb2de340de6c84267a0a780b86466bc,"about US zip codes:

Is 75041, TX more densely populated than 48239, MI?","Which place is less densely populated: 75041, TX or 48239, MI?","75041, TX",1532.5,"48239, MI",1531.6,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
c777f0b3b066621dce43e84fd0805c7c637c8617bd77a9421af203a3e87a2e94,"about US zip codes:

Is 02563, MA more densely populated than 53022, WI?","Which place is less densely populated: 02563, MA or 53022, WI?","02563, MA",278.0,"53022, WI",277.9,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
cb9d5f235774c6a26ea37c5a263127b9451c0ee7389a3268730626ff0a900767,"about US zip codes:

Is 60101, IL more densely populated than 95127, CA?","Which place is less densely populated: 60101, IL or 95127, CA?","60101, IL",1280.3,"95127, CA",1280.2,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
cc774868115d2b2049a5d897039f12ca0a8db636f2abeaf815051caa4166c679,"about US zip codes:

Is 39051, MS more densely populated than 97741, OR?","Which place is less densely populated: 39051, MS or 97741, OR?","39051, MS",14.1,"97741, OR",13.9,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
ce808f0ec23969654ef4176c16e31c3a94f0a95db6441681de0201833c89ebc2,"about US zip codes:

Is 45648, OH more densely populated than 29161, SC?","Which place is less densely populated: 45648, OH or 29161, SC?","45648, OH",31.9,"29161, SC",31.8,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
cfcd2a540956d22f5b3fd3caacbe0a6e7a6e4033df9748e54a2c50f9d3ae6cfe,"about US zip codes:

Is 33760, FL more densely populated than 40502, KY?","Which place is less densely populated: 33760, FL or 40502, KY?","33760, FL",1460.0,"40502, KY",1458.5,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
d42f23067e339a0dd477ca05adc59a7b0b03b84eeca1529d2b38f744a01727e2,"about US zip codes:

Is 30354, GA more densely populated than 01570, MA?","Which place is less densely populated: 30354, GA or 01570, MA?","30354, GA",552.2,"01570, MA",551.9,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
d8f6b8befb720befb93724f5196ad646b318a060431f5bb9c42bf06832a86138,"about US zip codes:

Is 10301, NY more densely populated than 22304, VA?","Which place is less densely populated: 10301, NY or 22304, VA?","10301, NY",3980.1,"22304, VA",3976.8,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
da6e7d26beb85fee0e0cb15a61bbff3754eaa00c8b67c930c09785daf1482331,"about US zip codes:

Is 90028, CA more densely populated than 02145, MA?","Which place is less densely populated: 90028, CA or 02145, MA?","90028, CA",7639.1,"02145, MA",7595.8,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
dc50cb4f116f9e4bc738ad2d8071cdf03004e8fdfe63234f5b60da6e6b561358,"about US zip codes:

Is 77204, TX more densely populated than 02472, MA?","Which place is less densely populated: 77204, TX or 02472, MA?","77204, TX",3376.1,"02472, MA",3375.0,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
e068e6d8f345df0f73cdf7c433b1a530847908c94f26d41173055d0a0e46ddfe,"about US zip codes:

Is 03842, NH more densely populated than 60404, IL?","Which place is less densely populated: 03842, NH or 60404, IL?","03842, NH",482.7,"60404, IL",482.2,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
e1a019eb801b392c964e18b40c50b744e66c0a73470e6ba62f1be049682419c5,"about US zip codes:

Is 85249, AZ more densely populated than 93901, CA?","Which place is less densely populated: 85249, AZ or 93901, CA?","85249, AZ",1180.4,"93901, CA",1180.0,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
e42859e5797534262964c270cab8cad43ffbb8160e268a403c541fa208ea59c1,"about US zip codes:

Is 24504, VA more densely populated than 76031, TX?","Which place is less densely populated: 24504, VA or 76031, TX?","24504, VA",101.0,"76031, TX",100.9,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
ed07edcc80fbb9ebeae6feba39b0fa98964ec2e08d7db3c01d2eafa5f092fdd3,"about US zip codes:

Is 37218, TN more densely populated than 79606, TX?","Which place is less densely populated: 37218, TN or 79606, TX?","37218, TN",148.9,"79606, TX",148.8,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
ee0b8050c48494c24888d5bbb3f6f4deb0b21587144d4cba6355f58c6ed1b5da,"about US zip codes:

Is 77503, TX more densely populated than 95826, CA?","Which place is less densely populated: 77503, TX or 95826, CA?","77503, TX",1496.8,"95826, CA",1496.6,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
f4db6fad1a9e023aefac6410cb171a729254209e8ebd334134f434ce5242ec5e,"about US zip codes:

Is 18237, PA more densely populated than 61883, IL?","Which place is less densely populated: 18237, PA or 61883, IL?","18237, PA",83.0,"61883, IL",82.9,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
f60fdcf1f2626c96fcadeb22deb81e28e983d21838abfa8343cf42b5e46d338a,"about US zip codes:

Is 75205, TX more densely populated than 89142, NV?","Which place is less densely populated: 75205, TX or 89142, NV?","75205, TX",2191.5,"89142, NV",2191.0,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
f7f2bd8c2110fc9e63f6a62e5e355f51d95285f554d24472fa2f1f5d340ee37b,"about US zip codes:

Is 37725, TN more densely populated than 45176, OH?","Which place is less densely populated: 37725, TN or 45176, OH?","37725, TN",74.6,"45176, OH",74.5,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
f96549635b824d5e8ff5977f91d72c19677b8671b77cf574ffe96b30b3c40884,"about US zip codes:

Is 17313, PA more densely populated than 18512, PA?","Which place is less densely populated: 17313, PA or 18512, PA?","17313, PA",438.4,"18512, PA",438.3,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
fa9fdd93c4c4d8b1d8d0674633b8547f64ddd6f81eb3ec6e977835aaf06d180a,"about US zip codes:

Is 78628, TX more densely populated than 63301, MO?","Which place is less densely populated: 78628, TX or 63301, MO?","78628, TX",235.0,"63301, MO",234.7,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
fbece9380abc95349b24b99199a1a3ff1f00ec297c281586a8209b9267b3bb15,"about US zip codes:

Is 10983, NY more densely populated than 33634, FL?","Which place is less densely populated: 10983, NY or 33634, FL?","10983, NY",1082.7,"33634, FL",1082.6,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
fc7d98406a871704d358df32fa0e5c2a60c9ff86cf8d9bd2be5641c7ee7ab0ef,"about US zip codes:

Is 44139, OH more densely populated than 95762, CA?","Which place is less densely populated: 44139, OH or 95762, CA?","44139, OH",421.0,"95762, CA",420.9,YES,gt,1,wm-us-zip-dens,,8a563aec,wm us zip dens
03a9a7c44d4e5e32f73f1fa2733f9dedff70981cdb4b2c5b82db512929e13958,"about world natural places:

Is Khyargas Nuur located north of Safa and Marwa?",Which place is located more to the north: Khyargas Nuur or Safa and Marwa?,Khyargas Nuur,49.1333,Safa and Marwa,21.4236,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
07c9c79b0255ce77c4cee175f050983ba2478243fc8212e0c0b5abd0e5f97a41,"about world natural places:

Is Näsijärvi located north of Lake Abant Nature Park?",Which place is located more to the north: Näsijärvi or Lake Abant Nature Park?,Näsijärvi,61.5667,Lake Abant Nature Park,40.6,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
07f0b888a627c9b1127844282ee7f60485f37f4398536fff57520c1772c66dea,"about world natural places:

Is Gjende located north of Lake Mountains?",Which place is located more to the north: Gjende or Lake Mountains?,Gjende,61.4894,Lake Mountains,40.2749,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
0b3d7e651cf63371dc9e2bde83410c52661fe296210582c3da3a435e336741f9,"about world natural places:

Is Cabinet Mountains located north of Namcha Barwa?",Which place is located more to the north: Cabinet Mountains or Namcha Barwa?,Cabinet Mountains,48.2167,Namcha Barwa,29.6292,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
0bbb5b48caa9cef5dcc935f1a50454786673a526aa4eeb8cfd17ce3fd705706c,"about world natural places:

Is Pakowki Lake located north of Vembanad?",Which place is located more to the north: Pakowki Lake or Vembanad?,Pakowki Lake,49.3067,Vembanad,9.58333,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
0fa53643192a2737135b4766ad8a8333b6ac738ceee3cccd2d4d4f0da00a3919,"about world natural places:

Is Gore Range located north of Pocdol Mountains?",Which place is located more to the north: Gore Range or Pocdol Mountains?,Gore Range,39.76,Pocdol Mountains,13.05,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
1000787349bac7c6f4beb3e0bf860550e9a06ad90db9d5c0ed632d64a85a4620,"about world natural places:

Is Lake Athapapuskow located north of Bay of Campeche?",Which place is located more to the north: Lake Athapapuskow or Bay of Campeche?,Lake Athapapuskow,54.55,Bay of Campeche,20.0,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
101f12fac42eca3dde1fe1c93df7560ce956303de7dfd5e901fe7f4576b381b1,"about world natural places:

Is Lovatnet located north of Mirror Lake (California)?",Which place is located more to the north: Lovatnet or Mirror Lake (California)?,Lovatnet,61.8423,Mirror Lake (California),37.7485,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
14489d49233209f8d9c9060f863f104e764583c2c00d42a48d00c1bee1450eea,"about world natural places:

Is Lough Eske located north of Troodos Mountains?",Which place is located more to the north: Lough Eske or Troodos Mountains?,Lough Eske,54.6996,Troodos Mountains,34.9167,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
17cb6becc7fdc6eb3c4efc860d0be6c8bd13e0f6e19926f9135c54d34228ceb9,"about world natural places:

Is Yablonoi Mountains located north of Akashi Strait?",Which place is located more to the north: Yablonoi Mountains or Akashi Strait?,Yablonoi Mountains,53.9131,Akashi Strait,34.6167,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
18f2cfbe40c25b63347dfc049944602b4c6a78ac92326c5df075f1066059f32d,"about world natural places:

Is Lough Tay located north of Ana Sagar Lake?",Which place is located more to the north: Lough Tay or Ana Sagar Lake?,Lough Tay,53.106,Ana Sagar Lake,26.475,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
1b02c3f0a725a38aebb99088b528b72ca166e97bb71ebf811400d9e8e9e28962,"about world natural places:

Is Mount Binuluan located north of Lake Sandoval?",Which place is located more to the north: Mount Binuluan or Lake Sandoval?,Mount Binuluan,17.3062,Lake Sandoval,-12.6055,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
1d5a8f98967b5938b196eae8bad09220daed352e9501a190122733178ca69def,"about world natural places:

Is Bow Lake (Alberta) located north of Erhai Lake?",Which place is located more to the north: Bow Lake (Alberta) or Erhai Lake?,Bow Lake (Alberta),51.6644,Erhai Lake,25.7633,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
1ec5625437a1514eda597d3ac82ac74f34f8b8877c7b50b2a63a87c3cc8e7172,"about world natural places:

Is Castle Mountains (Montana) located north of Lake Balanan?",Which place is located more to the north: Castle Mountains (Montana) or Lake Balanan?,Castle Mountains (Montana),46.4697,Lake Balanan,9.13778,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
2162efbd34cb4a70cdd37f0956607a0ad845f38a70ef6954975b0390fa2bdd2a,"about world natural places:

Is Arresø located north of Cuddeback Lake?",Which place is located more to the north: Arresø or Cuddeback Lake?,Arresø,56.0,Cuddeback Lake,35.296,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
28828f00286d4671996cb597e018c6f7c92e244f1030001605323686c83743ac,"about world natural places:

Is Celtic Sea located north of Lake Mariout?",Which place is located more to the north: Celtic Sea or Lake Mariout?,Celtic Sea,50.0,Lake Mariout,31.1531,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
2c15e263a40b04a499cd331034df3738bbaa3064cfa71ff222849eb221ba0a74,"about world natural places:

Is Alwen Reservoir located north of Retteri?",Which place is located more to the north: Alwen Reservoir or Retteri?,Alwen Reservoir,53.0667,Retteri,13.144,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
3193f53fdb04f745b7cbe0b5e0044f65f801fcaafef53633538b334fb2c3a2ef,"about world natural places:

Is Wular Lake located north of Antongil Bay?",Which place is located more to the north: Wular Lake or Antongil Bay?,Wular Lake,34.3333,Antongil Bay,-15.75,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
322cdf0ef617accaeae9378a7f6d213d835731cb63f40ee99f89dc1deb471a61,"about world natural places:

Is Lake Boyukshor located north of Songkhla Lake?",Which place is located more to the north: Lake Boyukshor or Songkhla Lake?,Lake Boyukshor,40.4506,Songkhla Lake,7.2,YES,gt,1,wm-world-natural-lat,non-ambiguous-hard-2,0bc2eab8,wm world natural lat
